"filename", "language", "Markdown", "PHP", "HTML", "JSON", "XML", "JavaScript", "CSS", "SCSS", "YAML", "comment", "blank", "total"
"/Users/macbook/fsadalab/database/seeders/PlagueSpotSeeder.php", "PHP", 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 10, 44
"/Users/macbook/fsadalab/database/seeders/PlagueTypeSeeder.php", "PHP", 0, 53, 0, 0, 0, 0, 0, 0, 0, 5, 9, 67
"/Users/macbook/fsadalab/database/seeders/PlantSeeder.php", "PHP", 0, 1118, 0, 0, 0, 0, 0, 0, 0, 35, 88, 1241
"/Users/macbook/fsadalab/database/seeders/PlantStageSeeder.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 0, 5, 15, 105
"/Users/macbook/fsadalab/database/seeders/PlantTypeSeeder.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 5, 10, 54
"/Users/macbook/fsadalab/database/seeders/PlantUptakeSeeder.php", "PHP", 0, 355, 0, 0, 0, 0, 0, 0, 0, 5, 38, 398
"/Users/macbook/fsadalab/database/seeders/ProductCompositionSeeder.php", "PHP", 0, 73, 0, 0, 0, 0, 0, 0, 0, 5, 8, 86
"/Users/macbook/fsadalab/database/seeders/ProductSeeder.php", "PHP", 0, 204, 0, 0, 0, 0, 0, 0, 0, 5, 24, 233
"/Users/macbook/fsadalab/database/seeders/ProductTypeSeeder.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 0, 5, 9, 51
"/Users/macbook/fsadalab/database/seeders/SoilTypeSeeder.php", "PHP", 0, 144, 0, 0, 0, 0, 0, 0, 0, 5, 7, 156
"/Users/macbook/fsadalab/database/seeders/TerrainSeeder.php", "PHP", 0, 16, 0, 0, 0, 0, 0, 0, 0, 5, 7, 28
"/Users/macbook/fsadalab/database/seeders/UserSeeder.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 0, 30, 22, 83
"/Users/macbook/fsadalab/package-lock.json", "JSON", 0, 0, 0, 10193, 0, 0, 0, 0, 0, 0, 1, 10194
"/Users/macbook/fsadalab/package.json", "JSON", 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 1, 38
"/Users/macbook/fsadalab/phpunit.xml", "XML", 0, 0, 0, 0, 29, 0, 0, 0, 0, 2, 1, 32
"/Users/macbook/fsadalab/public/css/app.css", "CSS", 0, 0, 0, 0, 0, 0, 8868, 0, 0, 6, 2032, 10906
"/Users/macbook/fsadalab/public/fonts/vendor/@fortawesome/fontawesome-free/webfa-brands-400.svg", "XML", 0, 0, 0, 0, 3717, 0, 0, 0, 0, 0, 1, 3718
